192.168.65.1 - - [11/Feb/2024:20:33:08 +0000] "GET / HTTP/1.1" 500 177 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15"
192.168.65.1 - - [11/Feb/2024:20:35:09 +0000] "GET / HTTP/1.1" 200 1398 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15"
192.168.65.1 - - [11/Feb/2024:20:35:09 +0000] "GET /assets/php.png HTTP/1.1" 200 80678 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15"
192.168.65.1 - - [11/Feb/2024:20:35:27 +0000] "GET / HTTP/1.1" 200 1259 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15"
192.168.65.1 - - [11/Feb/2024:20:35:38 +0000] "GET / HTTP/1.1" 200 1259 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15"
172.19.0.1 - - [17/Feb/2024:13:27:09 +0000] "GET / HTTP/1.1" 200 1902 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:13:30:32 +0000] "GET / HTTP/1.1" 200 2129 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:13:32:40 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:13:32:49 +0000] "GET / HTTP/1.1" 200 2207 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:13:37:03 +0000] "GET / HTTP/1.1" 200 2366 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:13:39:27 +0000] "GET / HTTP/1.1" 200 2334 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:13:39:28 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:13:39:47 +0000] "GET / HTTP/1.1" 200 2334 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:13:40:13 +0000] "GET / HTTP/1.1" 200 2235 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:13:44:35 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:13:44:35 +0000] "GET /favicon.ico HTTP/1.1" 200 2235 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:13:47:46 +0000] "GET / HTTP/1.1" 200 2257 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:13:47:46 +0000] "GET /favicon.ico HTTP/1.1" 200 2257 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:13:48:46 +0000] "GET / HTTP/1.1" 200 2241 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:13:48:46 +0000] "GET /favicon.ico HTTP/1.1" 200 2241 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:13:50:26 +0000] "GET / HTTP/1.1" 200 2239 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:13:50:26 +0000] "GET /favicon.ico HTTP/1.1" 200 2239 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:13:50:38 +0000] "GET / HTTP/1.1" 200 2239 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:13:50:38 +0000] "GET /favicon.ico HTTP/1.1" 200 2239 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:14:18:08 +0000] "GET / HTTP/1.1" 200 2239 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:14:18:08 +0000] "GET /favicon.ico HTTP/1.1" 200 2239 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:19:12:45 +0000] "GET / HTTP/1.1" 200 2284 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:19:12:45 +0000] "GET /js/index.js HTTP/1.1" 200 306 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:19:12:45 +0000] "GET /favicon.ico HTTP/1.1" 200 2284 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:19:38:54 +0000] "GET /js/index.js HTTP/1.1" 200 1094 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:19:38:54 +0000] "GET /favicon.ico HTTP/1.1" 200 2301 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:19:39:11 +0000] "GET / HTTP/1.1" 200 2301 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:19:40:38 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:19:40:38 +0000] "GET /js/index.js HTTP/1.1" 304 0 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:19:40:38 +0000] "GET /favicon.ico HTTP/1.1" 304 0 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:19:42:16 +0000] "GET / HTTP/1.1" 200 2171 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:19:42:16 +0000] "GET /js/index.js HTTP/1.1" 304 0 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:19:42:16 +0000] "GET /favicon.ico HTTP/1.1" 200 2171 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:19:43:22 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:19:43:22 +0000] "GET /js/index.js HTTP/1.1" 304 0 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:19:43:22 +0000] "GET /favicon.ico HTTP/1.1" 304 0 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:19:44:41 +0000] "GET / HTTP/1.1" 200 2255 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:19:44:41 +0000] "GET /js/index.js HTTP/1.1" 304 0 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:19:44:41 +0000] "GET /favicon.ico HTTP/1.1" 200 2255 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:19:49:10 +0000] "GET / HTTP/1.1" 200 2194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:19:49:10 +0000] "GET /js/index.js HTTP/1.1" 304 0 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:19:49:10 +0000] "GET /favicon.ico HTTP/1.1" 200 2194 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
172.19.0.1 - - [17/Feb/2024:19:49:10 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
